Ticket ID,Ticket name,Ticket status,Create date,Ticket owner,Source,Category,Company ID,Amount,Customer Type,Duration being a customer (years),Status
844,AFM,Closed,01/05/2020,Bill,Email,,918926372,7345,Three,1,Customer
3802,EPG,Closed,02/09/2020,Rob,Web,Information Request,2530832692,2037,One,3,Customer
2117,CCL,Closed,30/06/2020,Bill,Email,General,943377114,6111,Two,5,Customer
2392,CNA,Closed,20/10/2020,Rob,Web,Page Update,943377149,4947,Two,2,Customer
976,AKO,Closed,23/06/2020,Bill,Email,,918927293,6215,Three,0,Prospect
133,ED,Closed,12/05/2020,Bill,Email,,942625650,16950,Two,5,Customer
1823,BRD,Closed,08/12/2020,Rob,Web,General,942625650,16950,Two,5,Customer
1824,BRE,Closed,21/10/2020,Rob,Web,Page Update,942625650,16950,Two,5,Customer
1825,BRF,Closed,30/09/2020,Rob,Email,Page Update,942625650,16950,Two,5,Customer
1826,BRG,Closed,28/09/2020,Rob,Email,Page Adding,942625650,16950,Two,5,Customer
1827,BRH,Closed,08/09/2020,Rob,Email,Information Request,942625650,16950,Two,5,Customer
1828,BRI,Closed,29/07/2020,Tony,Email,,942625650,16950,Two,5,Customer
1829,BRJ,Closed,27/07/2020,Shane,Web,,942625650,16950,Two,5,Customer
1830,BRK,Closed,22/06/2020,Bill,Email,General,942625650,16950,Two,5,Customer
1831,BRL,Closed,20/05/2020,Bill,Email,,942625650,16950,Two,5,Customer
1832,BRM,Closed,18/05/2020,Bill,Email,,942625650,16950,Two,5,Customer
1833,BRN,Closed,30/04/2020,Bill,Email,,942625650,16950,Two,5,Customer
34,AI,Closed,05/06/2020,Bill,Email,,919061161,8380,Three,2,Customer
35,AJ,Closed,14/05/2020,Bill,Email,,919061161,8380,Three,2,Customer
1342,AYQ,Closed,23/07/2020,Rob,Web,Page Update,919061161,8380,Three,2,Customer
1343,AYR,Closed,22/07/2020,Tony,Web,Page Adding,919061161,8380,Three,2,Customer
1344,AYS,Closed,24/06/2020,Tony,Email,Page Update,919061161,8380,Three,2,Customer
1345,AYT,Closed,26/05/2020,Tony,Email,,919061161,8380,Three,2,Customer
122,DS,Closed,29/05/2020,Bill,Email,,992660825,5933,Two,1,Customer
123,DT,Closed,27/05/2020,Bill,Email,,992660825,11865,Two,1,Customer
1737,BNV,Closed,21/07/2020,Rob,Email,Page Update,992660825,11865,Two,1,Customer
1738,BNW,Closed,10/06/2020,Bill,Email,,992660825,11865,Two,1,Customer
1739,BNX,Closed,08/06/2020,Bill,Email,,992660825,11865,Two,1,Customer
1740,BNY,Closed,03/06/2020,Bill,Email,,992660825,11865,Two,1,Customer
3984,EWG,Closed,19/08/2020,Rob,Web,Page Update,3406665051,4520,Two,0,Prospect
184,GC,Closed,27/04/2020,Bill,Email,,942625856,4830,Three,4,Customer
1999,BXX,Closed,18/12/2020,James,Web,,942625856,4830,Three,4,Customer
2000,BXY,Closed,17/12/2020,Tony,Web,Page Adding,942625856,4830,Three,4,Customer
2001,BXZ,Closed,05/11/2020,Tony,Web,Page Adding,942625856,4830,Three,4,Customer
2002,BYA,Closed,05/11/2020,Rob,Web,Page Adding,942625856,4830,Three,4,Customer
2003,BYB,Closed,05/11/2020,Rob,Web,Page Adding,942625856,4830,Three,4,Customer
2004,BYC,Closed,05/11/2020,Rob,Web,Page Adding,942625856,4830,Three,4,Customer
2005,BYD,Closed,04/11/2020,Tony,Web,Page Adding,942625856,4830,Three,4,Customer
2006,BYE,Closed,30/09/2020,Rob,Web,General,942625856,4830,Three,4,Customer
1741,BNZ,Closed,18/12/2020,James,Email,,4509840915,2486,One,1,Customer
177,FV,Closed,29/04/2020,Bill,Email,,942625793,6916,Three,3,Customer
425,PJ,Closed,26/10/2020,Rob,Email,Page Update,2493214211,5085,Two,3,Customer
461,QT,Closed,03/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
462,QU,Closed,02/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
463,QV,Closed,01/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
464,QW,Closed,28/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
465,QX,Closed,14/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
466,QY,Closed,07/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
467,QZ,Closed,07/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
468,RA,Closed,07/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
469,RB,Closed,07/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
470,RC,Closed,05/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
471,RD,Closed,27/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
557,UL,Closed,25/08/2020,Rob,Email,Page Adding,2493214211,5085,Two,3,Customer
2737,DAH,Closed,30/09/2020,Rob,Email,Page Update,2493214211,5085,Two,3,Customer
3637,EIX,Closed,18/01/2021,James,Web,,2493214211,5085,Two,3,Customer
3638,EIY,Closed,15/01/2021,Rob,Web,General,2493214211,5085,Two,3,Customer
3639,EIZ,Closed,13/01/2021,Rob,Email,,2493214211,5085,Two,3,Customer
3640,EJA,Closed,12/01/2021,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3641,EJB,Closed,11/01/2021,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3642,EJC,Closed,11/01/2021,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3643,EJD,Closed,11/01/2021,James,Web,,2493214211,5085,Two,3,Customer
3644,EJE,Closed,11/01/2021,James,Web,,2493214211,5085,Two,3,Customer
3645,EJF,Closed,11/01/2021,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3646,EJG,Closed,08/01/2021,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3647,EJH,Closed,22/12/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3648,EJI,Closed,22/12/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3649,EJJ,Closed,22/12/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3650,EJK,Closed,09/12/2020,James,Web,,2493214211,5085,Two,3,Customer
3651,EJL,Closed,02/12/2020,Rob,Web,Information Request,2493214211,5085,Two,3,Customer
3652,EJM,Closed,30/11/2020,Rob,Web,General,2493214211,5085,Two,3,Customer
3653,EJN,Closed,26/11/2020,Rob,Email,Delivery Error,2493214211,5085,Two,3,Customer
3654,EJO,Closed,26/11/2020,Rob,Web,Information Request,2493214211,5085,Two,3,Customer
3655,EJP,Closed,23/11/2020,James,Web,,2493214211,5085,Two,3,Customer
3656,EJQ,Closed,18/11/2020,Rob,Web,General,2493214211,5085,Two,3,Customer
3657,EJR,Closed,16/11/2020,James,Web,,2493214211,5085,Two,3,Customer
3658,EJS,Closed,16/11/2020,James,Web,,2493214211,5085,Two,3,Customer
3659,EJT,Closed,15/11/2020,James,Email,,2493214211,5085,Two,3,Customer
3660,EJU,Closed,13/11/2020,Rob,Web,General,2493214211,5085,Two,3,Customer
3661,EJV,Closed,09/11/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3662,EJW,Closed,27/10/2020,Rob,Email,Page Adding,2493214211,5085,Two,3,Customer
3663,EJX,Closed,22/10/2020,Rob,Web,General,2493214211,5085,Two,3,Customer
3664,EJY,Closed,21/10/2020,Rob,Email,Page Adding,2493214211,5085,Two,3,Customer
3665,EJZ,Closed,13/10/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3666,EKA,Closed,09/10/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3667,EKB,Closed,01/10/2020,Rob,Email,Delivery Error,2493214211,5085,Two,3,Customer
3668,EKC,Closed,30/09/2020,Rob,Email,Page Update,2493214211,5085,Two,3,Customer
3669,EKD,Closed,30/09/2020,Rob,Email,Delivery Error,2493214211,5085,Two,3,Customer
3670,EKE,Closed,30/09/2020,Rob,Email,Delivery Error,2493214211,5085,Two,3,Customer
3671,EKF,Closed,30/09/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3672,EKG,Closed,22/09/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3673,EKH,Closed,18/09/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3674,EKI,Closed,15/09/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3675,EKJ,Closed,14/09/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3676,EKK,Closed,10/09/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3677,EKL,Closed,09/09/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3678,EKM,Closed,07/09/2020,Rob,Web,,2493214211,5085,Two,3,Customer
3679,EKN,Closed,03/09/2020,Tony,Web,Page Update,2493214211,5085,Two,3,Customer
3680,EKO,Closed,03/09/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3681,EKP,Closed,02/09/2020,Rob,Email,Page Update,2493214211,5085,Two,3,Customer
3682,EKQ,Closed,26/08/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3683,EKR,Closed,24/08/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3684,EKS,Closed,13/08/2020,Rob,Web,Delivery Error,2493214211,5085,Two,3,Customer
3685,EKT,Closed,12/08/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3686,EKU,Closed,11/08/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3687,EKV,Closed,07/08/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3688,EKW,Closed,29/07/2020,Steve,Web,,2493214211,5085,Two,3,Customer
3689,EKX,Closed,22/07/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3690,EKY,Closed,20/07/2020,Rob,Email,Page Adding,2493214211,5085,Two,3,Customer
3691,EKZ,Closed,15/07/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3692,ELA,Closed,14/07/2020,Rob,Web,Page Update,2493214211,5085,Two,3,Customer
3693,ELB,Closed,14/07/2020,Rob,Email,Delivery Error,2493214211,5085,Two,3,Customer
3694,ELC,Closed,14/07/2020,Rob,Email,Page Adding,2493214211,5085,Two,3,Customer
3695,ELD,Closed,07/07/2020,Rob,Web,,2493214211,5085,Two,3,Customer
3696,ELE,Closed,07/07/2020,Rob,Web,General,2493214211,5085,Two,3,Customer
3697,ELF,Closed,03/07/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3698,ELG,Closed,03/07/2020,Rob,Web,Page Adding,2493214211,5085,Two,3,Customer
3699,ELH,Closed,30/06/2020,Bill,Email,Page Adding,2493214211,5085,Two,3,Customer
3700,ELI,Closed,25/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3701,ELJ,Closed,24/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3702,ELK,Closed,19/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3703,ELL,Closed,16/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3704,ELM,Closed,15/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3705,ELN,Closed,11/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3706,ELO,Closed,09/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3707,ELP,Closed,08/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3708,ELQ,Closed,08/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3709,ELR,Closed,04/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3710,ELS,Closed,03/06/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3711,ELT,Closed,21/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3712,ELU,Closed,18/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3713,ELV,Closed,13/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3714,ELW,Closed,12/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3715,ELX,Closed,12/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3716,ELY,Closed,12/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3717,ELZ,Closed,12/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3718,EMA,Closed,11/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3719,EMB,Closed,11/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3720,EMC,Closed,11/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3721,EMD,Closed,07/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3722,EME,Closed,05/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3723,EMF,Closed,01/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3724,EMG,Closed,01/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3725,EMH,Closed,01/05/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3726,EMI,Closed,30/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3727,EMJ,Closed,30/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3728,EMK,Closed,30/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3729,EML,Closed,29/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3730,EMM,Closed,29/04/2020,Bill,Email,,2493214211,5085,Two,3,Customer
3464,ECG,Closed,06/05/2020,Bill,Email,,2040878646,11300,Three,0,Prospect
1742,BOA,Closed,21/10/2020,Rob,Email,Page Adding,918927660,6780,Three,1,Customer
1743,BOB,Closed,14/07/2020,Rob,Email,Delivery Error,918927660,6780,Three,1,Customer
1744,BOC,Closed,27/04/2020,Bill,Email,,918927660,6780,Three,1,Customer
1745,BOD,Closed,26/05/2020,Bill,Email,,918927660,6780,Three,1,Customer
124,DU,Closed,14/05/2020,Bill,Email,,919062390,6639,Three,3,Customer
1777,BPJ,Closed,15/09/2020,Rob,Email,Page Update,919062390,6639,Three,3,Customer
1778,BPK,Closed,10/09/2020,Rob,Email,Page Adding,919062390,6639,Three,3,Customer
1779,BPL,Closed,01/09/2020,Rob,Email,Page Adding,919062390,6639,Three,3,Customer
1586,BIA,Closed,15/09/2020,Rob,Web,Page Adding,919061694,5181,Three,2,Customer
1587,BIB,Closed,29/04/2020,Bill,Email,,919061694,5181,Three,2,Customer
1588,BIC,Closed,27/04/2020,Bill,Email,,919061694,5181,Three,2,Customer
558,UM,Closed,24/09/2020,Rob,Email,Page Adding,918927007,5475,Three,2,Customer
559,UN,Closed,24/09/2020,Rob,Email,Page Update,918927007,5475,Three,2,Customer
938,AJC,Closed,11/10/2020,Rob,Email,Delivery Error,918927007,5475,Three,2,Customer
939,AJD,Closed,07/09/2020,Rob,Email,Delivery Error,918927007,5475,Three,2,Customer
940,AJE,Closed,07/08/2020,Rob,Email,Delivery Error,918927007,5475,Three,2,Customer
941,AJF,Closed,22/07/2020,Rob,Email,Delivery Error,918927007,5475,Three,2,Customer
942,AJG,Closed,30/06/2020,Bill,Email,General,918927007,5475,Three,2,Customer
943,AJH,Closed,21/06/2020,Bill,Email,,918927007,5475,Three,2,Customer
944,AJI,Closed,17/06/2020,Bill,Email,,918927007,5475,Three,2,Customer
945,AJJ,Closed,08/06/2020,Bill,Email,,918927007,5475,Three,2,Customer
523,TD,Closed,28/04/2020,Bill,Email,,2559833058,9159,Three,6,Customer
3935,EUJ,Closed,14/12/2020,James,Email,,2559833058,9159,Three,6,Customer
3936,EUK,Closed,03/09/2020,Rob,Web,Page Update,2559833058,9159,Three,6,Customer
3937,EUL,Closed,01/06/2020,Bill,Email,,2559833058,9159,Three,6,Customer
560,UO,Closed,18/11/2020,Rob,Web,Page Adding,2557223635,6780,Three,2,Customer
561,UP,Closed,22/10/2020,Rob,Web,Page Adding,2557223635,6780,Three,2,Customer
562,UQ,Closed,23/09/2020,Tony,Web,Page Adding,2557223635,6780,Three,2,Customer
563,UR,Closed,26/06/2020,Tony,Email,Page Adding,2557223635,6780,Three,2,Customer
1513,BFF,Closed,25/09/2020,Rob,Web,General,919061379,5933,Three,3,Customer
3912,ETM,Closed,15/06/2020,Bill,Email,,2559697953,4520,Two,3,Customer
36,AK,Closed,28/05/2020,Bill,Email,,919061165,7576,Two,3,Customer
37,AL,Closed,12/05/2020,Bill,Email,,919061165,7576,Two,3,Customer
565,UT,Closed,18/08/2020,Tony,Email,Page Adding,919061165,7576,Two,3,Customer
566,UU,Closed,15/06/2020,Bill,Email,,919061165,7576,Two,3,Customer
1346,AYU,Closed,13/01/2021,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1347,AYV,Closed,08/01/2021,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1348,AYW,Closed,13/10/2020,Rob,Web,Page Update,919061165,7576,Two,3,Customer
1349,AYX,Closed,05/10/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1350,AYY,Closed,05/10/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1351,AYZ,Closed,05/10/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1352,AZA,Closed,17/08/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1353,AZB,Closed,17/08/2020,Rob,Web,Page Update,919061165,7576,Two,3,Customer
1354,AZC,Closed,05/08/2020,Rob,Web,,919061165,7576,Two,3,Customer
1355,AZD,Closed,04/08/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1356,AZE,Closed,22/07/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1357,AZF,Closed,20/07/2020,Rob,Web,Page Adding,919061165,7576,Two,3,Customer
1358,AZG,Closed,08/07/2020,Tony,Web,Page Adding,919061165,7576,Two,3,Customer
1359,AZH,Closed,22/06/2020,Bill,Email,,919061165,7576,Two,3,Customer
1360,AZI,Closed,16/06/2020,Bill,Email,,919061165,7576,Two,3,Customer
1361,AZJ,Closed,08/06/2020,Bill,Email,,919061165,7576,Two,3,Customer
1362,AZK,Closed,05/05/2020,Bill,Email,,919061165,7576,Two,3,Customer
33,AH,Closed,05/05/2020,Bill,Email,,919061110,5821,Three,3,Customer
969,AKH,Closed,01/06/2020,Bill,Email,,918927088,5820,Three,2,Customer
203,GV,Closed,02/06/2020,Bill,Email,,919061849,7063,Three,1,Customer
847,AFP,Closed,20/10/2020,Rob,Web,Page Adding,918926468,5763,Three,2,Customer
848,AFQ,Closed,22/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
849,AFR,Closed,21/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
850,AFS,Closed,21/09/2020,Rob,Web,Page Adding,918926468,5763,Three,2,Customer
851,AFT,Closed,18/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
852,AFU,Closed,14/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
853,AFV,Closed,02/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
854,AFW,Closed,02/09/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
855,AFX,Closed,01/09/2020,Rob,Web,Page Adding,918926468,5763,Three,2,Customer
856,AFY,Closed,22/07/2020,Tony,Web,Page Adding,918926468,5763,Three,2,Customer
857,AFZ,Closed,06/05/2020,Bill,Email,,918926468,5763,Three,2,Customer
858,AGA,Closed,04/05/2020,Bill,Email,,918926468,5763,Three,2,Customer
859,AGB,Closed,04/05/2020,Bill,Email,,918926468,5763,Three,2,Customer
1370,AZS,Closed,19/12/2020,Rob,Web,,943377133,5594,Two,4,Customer
1371,AZT,Closed,17/12/2020,Rob,Web,Page Update,943377133,5594,Two,4,Customer
1372,AZU,Closed,17/12/2020,Rob,Web,Page Adding,943377133,5594,Two,4,Customer
1373,AZV,Closed,12/11/2020,James,Web,,943377133,5594,Two,4,Customer
1374,AZW,Closed,09/09/2020,Rob,Email,Page Update,943377133,5594,Two,4,Customer
1375,AZX,Closed,28/07/2020,Shane,Web,,943377133,5594,Two,4,Customer
1376,AZY,Closed,27/06/2020,Bill,Web,General,943377133,5594,Two,4,Customer
187,GF,Closed,21/05/2020,Bill,Email,,943214449,8475,Two,5,Customer
188,GG,Closed,13/05/2020,Bill,Email,,943214449,8475,Two,5,Customer
189,GH,Closed,11/05/2020,Bill,Email,,943214449,8475,Two,5,Customer
2026,BYY,Closed,05/01/2021,Rob,Email,Information Request,943214449,8475,Two,5,Customer
2027,BYZ,Closed,26/10/2020,Rob,Web,General,943214449,8475,Two,5,Customer
2028,BZA,Closed,17/06/2020,Bill,Email,,943214449,8475,Two,5,Customer
1377,AZZ,Closed,12/10/2020,Tony,Email,General,2257882122,3390,Two,0,Prospect
3538,EFC,Open,18/01/2021,Rob,Email,,2295860505,3322,Three,2,Customer
3539,EFD,Closed,07/12/2020,Rob,Web,Page Adding,2295860505,3322,Three,2,Customer
3540,EFE,Closed,28/10/2020,Rob,Web,Page Adding,2295860505,3322,Three,2,Customer
3541,EFF,Closed,09/10/2020,Rob,Web,General,2295860505,3322,Three,2,Customer
1017,AMD,Closed,09/07/2020,Rob,Web,Delivery Error,918927609,5594,Three,0,Prospect
72,BU,Closed,19/05/2020,Bill,Email,,919061530,6401,Three,2,Customer
73,BV,Closed,06/05/2020,Bill,Email,,919061530,6401,Three,2,Customer
1530,BFW,Closed,27/11/2020,Rob,Email,Page Adding,919061530,6401,Three,2,Customer
1531,BFX,Closed,04/11/2020,Rob,Web,Page Adding,919061530,6401,Three,2,Customer
1532,BFY,Closed,05/10/2020,Rob,Email,Page Update,919061530,6401,Three,2,Customer
1533,BFZ,Closed,27/07/2020,Shane,Email,,919061530,6401,Three,2,Customer
1534,BGA,Closed,27/07/2020,Shane,Email,,919061530,6401,Three,2,Customer
1535,BGB,Closed,20/07/2020,Rob,Email,Page Adding,919061530,6401,Three,2,Customer
1536,BGC,Closed,19/06/2020,Bill,Email,,919061530,6401,Three,2,Customer
1537,BGD,Closed,17/06/2020,Bill,Email,,919061530,6401,Three,2,Customer
1538,BGE,Closed,08/06/2020,Bill,Email,,919061530,6401,Three,2,Customer
1,B,Closed,26/05/2020,Bill,Email,,918928197,4803,Two,2,Customer
2,C,Closed,27/04/2020,Bill,Email,,918928197,4803,Two,2,Customer
1142,AQY,Closed,05/10/2020,Rob,Web,General,918928197,4803,Two,2,Customer
1143,AQZ,Closed,29/04/2020,Bill,Email,,918928197,4803,Two,2,Customer
2862,DFC,Closed,18/11/2020,Rob,Web,Page Adding,1043519899,6401,Two,2,Customer
2863,DFD,Closed,02/11/2020,Tony,Web,Page Adding,1043519899,6401,Two,2,Customer
2864,DFE,Closed,09/07/2020,Rob,Web,General,1043519899,6401,Two,2,Customer
2528,CSG,Closed,29/12/2020,Steve,Web,,943377235,5481,Two,5,Customer
3781,EOL,Closed,08/10/2020,Rob,Email,Page Update,2530825989,4947,Two,2,Customer
3782,EOM,Closed,07/10/2020,Rob,Email,General,2530825989,4947,Two,2,Customer
3783,EON,Closed,10/08/2020,Rob,Email,Page Adding,2530825989,4947,Two,2,Customer
3784,EOO,Closed,14/05/2020,Bill,Email,,2530825989,4947,Two,2,Customer
3785,EOP,Closed,27/04/2020,Bill,Email,,2530825989,4947,Two,2,Customer
3786,EOQ,Closed,27/04/2020,Bill,Email,,2530825989,4947,Two,2,Customer
977,AKP,Closed,05/10/2020,Rob,Web,Page Update,918927295,5933,Two,2,Customer
978,AKQ,Closed,27/07/2020,Tony,Web,Page Update,918927295,5933,Two,2,Customer
979,AKR,Closed,24/07/2020,Rob,Web,Page Update,918927295,5933,Two,2,Customer
1278,AWE,Closed,04/11/2020,Rob,Web,General,919060936,6712,Three,2,Customer
1279,AWF,Closed,08/10/2020,Rob,Web,General,919060936,6712,Three,2,Customer
1280,AWG,Closed,06/10/2020,Tony,Web,Page Update,919060936,6712,Three,2,Customer
1281,AWH,Closed,30/09/2020,Rob,Web,Page Update,919060936,6712,Three,2,Customer
1282,AWI,Closed,23/09/2020,Tony,Web,Page Update,919060936,6712,Three,2,Customer
1283,AWJ,Closed,23/09/2020,Tony,Web,Page Update,919060936,6712,Three,2,Customer
1284,AWK,Closed,23/09/2020,Tony,Web,Page Update,919060936,6712,Three,2,Customer
1285,AWL,Closed,23/09/2020,Tony,Web,Page Update,919060936,6712,Three,2,Customer
1792,BPY,Closed,15/12/2020,Rob,Email,Page Update,942446411,5401,Three,3,Customer
1793,BPZ,Closed,15/12/2020,Rob,Web,Page Update,942446411,5401,Three,3,Customer
156,FA,Closed,02/06/2020,Bill,Email,,942625762,10430,Three,3,Customer
157,FB,Closed,13/05/2020,Bill,Email,,942625762,10430,Three,3,Customer
158,FC,Closed,05/05/2020,Bill,Email,,942625762,10430,Three,3,Customer
159,FD,Closed,04/05/2020,Bill,Email,,942625762,10430,Three,3,Customer
160,FE,Closed,04/05/2020,Bill,Email,,942625762,10430,Three,3,Customer
161,FF,Closed,04/05/2020,Bill,Email,,942625762,10430,Three,3,Customer
